"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"FF","2018-05-13","93.7","-1.7078","6.8159","Mookie Betts",605141,607352,"strikeout","called_strike",,,,,"3","Mookie Betts called out on strikes.  ","R","R","R","TOR","BOS","S",2,"null",3,2,2018,"-0.9212","1.4006","0.6546","2.8697","null","null","null",0,1,"Top","null","null",,,431145,,"180513_171023","8.0261","-135.9418","-7.3507","-13.0973","32.5389","-13.6797","3.2850","1.4870","null","null","null","92.4640","2064","5.9270",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"54.5729","null","null","0.00",1,0,0,"null",1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0
"CU","2018-05-13","79.2","-1.9254","6.7115","Mookie Betts",605141,607352,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",2,2,2018,"0.7812","-1.5413","1.9663","-0.2153","null","null","null",0,1,"Top","null","null",,,431145,,"180513_171003","6.9469","-114.7449","-5.2477","5.0488","25.7140","-44.3408","3.2850","1.4870","null","null","null","77.1280","2800","5.5380",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"54.9620","null","null","null","null","null","null","null",1,"5","Curveball",0,0,0,0,0,0,0,0
"FF","2018-05-13","93.4","-1.7676","6.8195","Mookie Betts",605141,607352,"null","foul",,,,,"4","null","R","R","R","TOR","BOS","S","null","null",2,1,2018,"-1.0569","1.2410","-0.5040","2.0426","null","null","null",0,1,"Top","null","null",,,431145,,"180513_170926","5.5047","-135.5424","-9.1203","-14.0810","30.6850","-15.2791","3.1630","1.3139","3","81.3","-40.2851","92.5320","1957","6.0040",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"54.4959","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-05-13","92.3","-1.8199","6.8387","Mookie Betts",605141,607352,"null","ball",,,,,"11","null","R","R","R","TOR","BOS","B","null","null",1,1,2018,"-1.0630","1.0339","-0.3746","3.3927","null","null","null",0,1,"Top","null","null",,,431145,,"180513_170905","5.8934","-134.0249","-5.0321","-13.9105","31.8357","-19.0738","3.1630","1.5058","null","null","null","91.0620","1938","5.8830",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"54.6170","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0
"CU","2018-05-13","77.5","-1.9546","6.7421","Mookie Betts",605141,607352,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",0,1,2018,"0.9592","-1.6193","1.4864","0.5446","null","null","null",0,1,"Top","null","null",,,431145,,"180513_170848","5.5533","-112.4997","-3.2932","6.7322","22.4484","-45.0388","3.2850","1.4870","null","null","null","75.8620","2691","5.4610",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"55.0385","null","null","null","null","null","null","null",1,"2","Curveball",0,0,0,0,0,0,0,0
"FF","2018-05-13","93.5","-1.7266","6.8220","Mookie Betts",605141,607352,"null","called_strike",,,,,"12","null","R","R","R","TOR","BOS","S","null","null",0,0,2018,"-0.7368","1.2380","0.8850","2.3279","null","null","null",0,1,"Top","null","null",,,431145,,"180513_170832","8.2191","-135.6347","-8.4015","-10.6636","28.1617","-15.6091","3.1993","1.4549","null","null","null","92.5990","2059","5.8110",530003,607352,431145,475253,500208,518626,620446,546990,607680,606192,"54.6883","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-05-12","94.9","-2.2536","5.8817","Mookie Betts",605141,572193,"double","hit_into_play_no_out",,,,,"1","Mookie Betts doubles (15) on a line drive to left fielder Anthony Alford.  ","R","R","R","TOR","BOS","X","null","line_drive",3,2,2018,"-0.5464","1.2305","-0.6839","3.0265","null","null","null",2,9,"Top","72.74","148.83",,,571912,,"180512_230654","5.3319","-137.9211","-4.4710","-8.2575","35.1555","-15.7456","3.1181","1.3645","142","96.1","9.1690","94.3390","2238","6.3650",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.1350","0.736","0.693","1.25",1,1,1,4,70,"6","4-Seam Fastball",2,4,4,2,4,2,4,2
"FF","2018-05-12","95.8","-2.2788","5.8093","Mookie Betts",605141,572193,"null","called_strike",,,,,"14","null","R","R","R","TOR","BOS","S","null","null",3,1,2018,"-0.6693","1.2268","0.8372","1.7860","null","null","null",2,9,"Top","null","null",,,571912,,"180512_230552","9.7162","-138.9403","-7.6663","-11.0190","34.8251","-14.7591","3.1563","1.3645","null","null","null","95.0940","2275","6.3350",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.1649","null","null","null","null","null","null","null",70,"5","4-Seam Fastball",2,4,4,2,4,2,4,2
"SI","2018-05-12","97.3","-2.4584","5.7709","Mookie Betts",605141,572193,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",2,1,2018,"-1.3080","1.1420","1.2366","1.8182","null","null","null",2,9,"Top","null","null",,,571912,,"180512_230529","12.8048","-140.8221","-7.5348","-20.3348","34.2705","-15.5449","3.0800","1.3645","null","null","null","96.3450","2362","6.2060",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.2937","null","null","null","null","null","null","null",70,"4","Sinker",2,4,4,2,4,2,4,2
"FF","2018-05-12","96.1","-2.2799","5.7348","Mookie Betts",605141,572193,"null","ball",,,,,"11","null","R","R","R","TOR","BOS","B","null","null",1,1,2018,"-0.3606","1.4671","-0.7183","3.6911","null","null","null",2,9,"Top","null","null",,,571912,,"180512_230504","4.9266","-139.7137","-3.0057","-5.9263","37.0108","-12.8448","3.1563","1.4410","null","null","null","95.0140","2401","6.1110",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.3883","null","null","null","null","null","null","null",70,"3","4-Seam Fastball",2,4,4,2,4,2,4,2
"FF","2018-05-12","95.9","-1.9824","5.7779","Mookie Betts",605141,572193,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",0,1,2018,"-0.4320","1.5168","1.7276","2.0010","null","null","null",2,9,"Top","null","null",,,571912,,"180512_230439","10.7283","-139.0218","-7.6449","-8.2582","35.4922","-11.0940","3.2136","1.3837","null","null","null","94.8980","2410","6.2350",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.2652","null","null","null","null","null","null","null",70,"2","4-Seam Fastball",2,4,4,2,4,2,4,2
"FF","2018-05-12","95.7","-2.3119","5.7480","Mookie Betts",605141,572193,"null","swinging_strike",,,,,"2","null","R","R","R","TOR","BOS","S","null","null",0,0,2018,"-0.7112","1.2965","0.2634","2.8635","null","null","null",2,9,"Top","null","null",,,571912,,"180512_230416","8.3847","-138.9637","-4.8076","-11.2563","35.7778","-14.5984","3.2900","1.4601","null","null","null","94.9610","2254","6.3180",529988,572193,571912,475253,500208,431145,620446,546990,607680,606192,"54.1816","null","null","null","null","null","null","null",70,"1","4-Seam Fastball",2,4,4,2,4,2,4,2
"FT","2018-05-12","92.7","-2.0106","5.7367","Mookie Betts",605141,502593,"single","hit_into_play_no_out",,,,,"4","Mookie Betts singles on a ground ball to shortstop Gio Urshela.   Christian Vazquez to 2nd.  ","R","R","R","TOR","BOS","X","null","ground_ball",1,2,2018,"-1.4025","0.8911","-0.6612","2.6766","null","null","543877.00",0,7,"Top","116.42","167.46",,,571912,,"180512_222014","6.6199","-134.9429","-4.0182","-18.8172","30.4147","-20.4613","3.2518","1.4601","27","74.5","-2.4230","93.3840","2128","6.7540",529988,502593,571912,475253,500208,431145,570482,546990,607680,606192,"53.7455","0.129","0.119","0.90",1,1,0,2,54,"4","2-Seam Fastball",2,4,4,2,4,2,4,2
"FT","2018-05-12","95.4","-1.9052","5.7733","Mookie Betts",605141,502593,"null","ball",,,,,"12","null","R","R","R","TOR","BOS","B","null","null",0,2,2018,"-1.3431","0.8989","0.5295","3.4857","null","null","543877.00",0,7,"Top","null","null",,,571912,,"180512_221950","9.5514","-138.7771","-2.4545","-19.7341","30.8212","-20.0320","3.2327","1.4792","null","null","null","96.2300","2188","6.7660",529988,502593,571912,475253,500208,431145,570482,546990,607680,606192,"53.7334","null","null","null","null","null","null","null",54,"3","2-Seam Fastball",2,4,4,2,4,2,4,2
"FT","2018-05-12","92.6","-2.0007","5.6860","Mookie Betts",605141,502593,"null","foul",,,,,"7","null","R","R","R","TOR","BOS","S","null","null",0,1,2018,"-1.4068","0.7927","-0.3352","1.7311","null","null","543877.00",0,7,"Top","null","null",,,571912,,"180512_221924","7.5030","-134.7067","-6.1318","-19.1673","29.8237","-21.1358","3.1563","1.4219","4","76.3","-24.6632","93.7520","2013","7.0280",529988,502593,571912,475253,500208,431145,570482,546990,607680,606192,"53.4722","null","null","null","null","null","null","null",54,"2","2-Seam Fastball",2,4,4,2,4,2,4,2
"FT","2018-05-12","92.4","-2.0615","5.7085","Mookie Betts",605141,502593,"null","called_strike",,,,,"5","null","R","R","R","TOR","BOS","S","null","null",0,0,2018,"-1.3040","0.8901","-0.1818","2.3378","null","null","543877.00",0,7,"Top","null","null",,,571912,,"180512_221902","7.8115","-134.4521","-4.8172","-17.8925","29.3813","-20.2541","3.1563","1.3454","null","null","null","93.6350","2069","7.0370",529988,502593,571912,475253,500208,431145,570482,546990,607680,606192,"53.4625","null","null","null","null","null","null","null",54,"1","2-Seam Fastball",2,4,4,2,4,2,4,2
"CH","2018-05-12","74.9","-1.0706","6.3727","Mookie Betts",605141,462136,"field_out","hit_into_play",,,,,"11","Mookie Betts grounds out, third baseman Russell Martin to first baseman Justin Smoak.  ","R","R","R","TOR","BOS","X",5,"ground_ball",1,1,2018,"-0.8875","1.6547","-0.0167","3.3942","null","null","null",0,5,"Top","110.32","180.67",,,571912,,"180512_213822","3.6054","-108.8768","-1.7027","-7.4392","20.3035","-19.5282","3.2327","1.4792","14","79.4","-13.2270","73.2660","2021","5.2570",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.2429","0.095","0.089","0.00",1,0,0,2,36,"3","Changeup",1,3,3,1,3,1,3,1
"CH","2018-05-12","75.2","-1.2830","6.3193","Mookie Betts",605141,462136,"null","foul",,,,,"3","null","R","R","R","TOR","BOS","S","null","null",1,0,2018,"-0.9760","1.5307","0.3687","2.9294","null","null","null",0,5,"Top","null","null",,,571912,,"180512_213805","4.9836","-109.2155","-2.3907","-8.4283","20.2712","-20.2463","3.3282","1.5365","157","63.6","56.9869","73.5740","2052","5.3000",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.2001","null","null","null","null","null","null","null",36,"2","Changeup",1,3,3,1,3,1,3,1
"CU","2018-05-12","75.7","-1.2251","6.3596","Mookie Betts",605141,462136,"null","ball",,,,,"12","null","R","R","R","TOR","BOS","B","null","null",0,0,2018,"0.6897","-0.5133","0.2012","4.1947","null","null","null",0,5,"Top","null","null",,,571912,,"180512_213746","1.7611","-109.7918","3.3789","4.9062","20.5535","-37.0247","3.2709","1.4601","null","null","null","73.0700","2572","4.6180",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.8816","null","null","null","null","null","null","null",36,"1","Curveball",1,3,3,1,3,1,3,1
"CH","2018-05-12","77.8","-1.0177","6.3516","Mookie Betts",605141,462136,"double","hit_into_play_no_out",,,,,"8","Mookie Betts doubles (14) on a line drive to left fielder Anthony Alford.  ","R","R","R","TOR","BOS","X","null","line_drive",1,1,2018,"-1.0672","1.6009","0.0608","1.5758","null","null","null",1,3,"Top","71.38","127.18",,,571912,,"180512_204723","4.1345","-112.9161","-6.0050","-9.6209","21.8523","-18.0553","3.2793","1.4493","214","74.1","18.7830","76.2980","2177","5.4910",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.0090","0.945","0.887","1.25",1,1,1,4,17,"3","Changeup",0,0,0,0,0,0,0,0
"CH","2018-05-12","78.4","-1.1505","6.4003","Mookie Betts",605141,462136,"null","called_strike",,,,,"14","null","R","R","R","TOR","BOS","S","null","null",1,0,2018,"-0.9591","1.5454","0.8341","1.8105","null","null","null",1,3,"Top","null","null",,,571912,,"180512_204702","5.8913","-113.7277","-5.6589","-9.1728","21.8063","-18.4014","3.2602","1.4875","null","null","null","76.8580","2167","5.4600",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.0397","null","null","null","null","null","null","null",17,"2","Changeup",0,0,0,0,0,0,0,0
"FC","2018-05-12","85.9","-1.0598","6.4031","Mookie Betts",605141,462136,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",0,0,2018,"0.1866","1.1132","1.5210","0.3424","null","null","null",1,3,"Top","null","null",,,571912,,"180512_204645","5.6145","-124.4863","-9.9837","0.7460","24.8973","-19.3002","3.2411","1.5640","null","null","null","83.9860","2484","5.2530",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.2465","null","null","null","null","null","null","null",17,"1","Cutter",0,0,0,0,0,0,0,0
"FF","2018-05-12","89.8","-0.8576","6.4674","Mookie Betts",605141,462136,"field_out","hit_into_play",,,,,"3","Mookie Betts flies out sharply to center fielder Kevin Pillar.  ","R","R","R","TOR","BOS","X",8,"fly_ball",3,2,2018,"0.0873","1.8720","0.4044","2.8509","null","null","null",0,1,"Top","121.39","38.20",,,571912,,"180512_201009","2.8913","-130.3726","-6.5886","0.2699","30.9017","-10.4157","3.2793","1.5067","379","100.4","30.3000","87.7780","2401","5.4370",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.0629","0.681","1.262","0.00",1,0,0,6,1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-05-12","88.5","-1.1329","6.4427","Mookie Betts",605141,462136,"null","foul",,,,,"2","null","R","R","R","TOR","BOS","S","null","null",3,1,2018,"-0.1691","1.9250","0.1290","2.9051","null","null","null",0,1,"Top","null","null",,,571912,,"180512_200934","3.3334","-128.4519","-6.2055","-2.5051","27.5270","-10.7461","3.2793","1.5258","null","null","null","86.3460","2343","5.1340",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.3661","null","null","null","null","null","null","null",1,"5","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-05-12","89.0","-0.9595","6.4459","Mookie Betts",605141,462136,"null","ball",,,,,"12","null","R","R","R","TOR","BOS","B","null","null",2,1,2018,"-0.2896","1.8747","1.2543","2.4494","null","null","null",0,1,"Top","null","null",,,571912,,"180512_200919","5.8897","-129.0598","-7.3353","-4.4074","28.3549","-10.6893","3.2220","1.4494","null","null","null","87.0090","2380","5.3470",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.1532","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0
"CH","2018-05-12","76.4","-1.2954","6.4382","Mookie Betts",605141,462136,"null","ball",,,,,"12","null","R","R","R","TOR","BOS","B","null","null",1,1,2018,"-0.4498","1.5104","1.2467","2.8028","null","null","null",0,1,"Top","null","null",,,571912,,"180512_200904","5.9570","-110.7883","-3.0682","-4.6323","20.5493","-20.0559","3.2411","1.4876","null","null","null","74.2940","1936","5.0060",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.4941","null","null","null","null","null","null","null",1,"3","Changeup",0,0,0,0,0,0,0,0
"CH","2018-05-12","76.0","-1.3750","6.4096","Mookie Betts",605141,462136,"null","ball",,,,,"13","null","R","R","R","TOR","BOS","B","null","null",0,1,2018,"-1.2088","1.3426","-0.2004","0.3956","null","null","null",0,1,"Top","null","null",,,571912,,"180512_200849","4.3927","-110.1425","-7.5180","-10.1780","20.8059","-20.6727","3.2411","1.4685","null","null","null","73.7730","2068","4.9960",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.5039","null","null","null","null","null","null","null",1,"2","Changeup",0,0,0,0,0,0,0,0
"FF","2018-05-12","87.5","-1.1568","6.3704","Mookie Betts",605141,462136,"null","called_strike",,,,,"8","null","R","R","R","TOR","BOS","S","null","null",0,0,2018,"-0.5391","1.9605","0.1860","1.6128","null","null","null",0,1,"Top","null","null",,,571912,,"180512_200834","4.2046","-126.7759","-8.9133","-6.4925","27.9801","-10.2629","3.2364","1.4637","null","null","null","85.2420","2301","5.2510",529988,462136,571912,475253,500208,431145,570482,546990,607680,606192,"55.2485","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2018-05-11","84.3","-0.9232","5.7208","Mookie Betts",605141,543208,"strikeout","swinging_strike",,,,,"14","Mookie Betts strikes out swinging.  ","R","R","R","TOR","BOS","S",2,"null",1,2,2018,"0.0617","0.2814","1.3357","1.2106","null","null","571788.00",1,12,"Top","null","null",,,571912,,"180512_025643","5.1052","-122.6453","-4.6273","-0.4161","24.7744","-28.6656","3.1644","1.3154","null","null","null","83.8760","2311","6.0690",529973,543208,571912,475253,500208,518626,620446,434158,607680,606192,"54.4304","null","null","0.00",1,0,0,"null",88,"5","Slider",3,3,3,3,3,3,3,3
"SI","2018-05-11","90.2","-0.9042","5.6425","Mookie Betts",605141,543208,"null","foul",,,,,"14","null","R","R","R","TOR","BOS","S","null","null",1,2,2018,"-1.2506","0.6691","1.0387","1.9268","null","null","571788.00",1,12,"Top","null","null",,,571912,,"180512_025616","7.5185","-131.0074","-4.6193","-16.1144","31.3940","-23.6449","3.1644","1.3154","184","74.1","59.6543","89.8380","2146","6.4780",529973,543208,571912,475253,500208,518626,620446,434158,607680,606192,"54.0215","null","null","null","null","null","null","null",88,"4","Sinker",3,3,3,3,3,3,3,3
"SI","2018-05-11","89.9","-0.9717","5.6209","Mookie Betts",605141,543208,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",0,2,2018,"-1.3433","0.6679","1.2892","2.3236","null","null","571788.00",1,12,"Top","null","null",,,571912,,"180512_025522","8.4767","-130.4848","-3.5046","-17.2852","31.5096","-23.9899","3.3742","1.4834","null","null","null","89.4370","2265","6.4830",529973,543208,571912,475253,500208,518626,620446,434158,607680,606192,"54.0171","null","null","null","null","null","null","null",88,"3","Sinker",3,3,3,3,3,3,3,3
"SI","2018-05-11","89.4","-0.9273","5.5862","Mookie Betts",605141,543208,"null","called_strike",,,,,"9","null","R","R","R","TOR","BOS","S","null","null",0,1,2018,"-1.3147","0.5986","0.4174","1.6034","null","null","571788.00",1,12,"Top","null","null",,,571912,,"180512_025456","6.1606","-129.9430","-5.0211","-16.3704","30.8357","-24.4177","3.2903","1.4414","null","null","null","89.4410","2191","6.6800",529973,543208,571912,475253,500208,518626,620446,434158,607680,606192,"53.8197","null","null","null","null","null","null","null",88,"2","Sinker",3,3,3,3,3,3,3,3
"SI","2018-05-11","89.6","-0.9578","5.6277","Mookie Betts",605141,543208,"null","called_strike",,,,,"5","null","R","R","R","TOR","BOS","S","null","null",0,0,2018,"-1.2999","0.7790","0.2016","2.4243","null","null","571788.00",1,12,"Top","null","null",,,571912,,"180512_025433","5.6638","-130.2584","-3.4917","-16.1119","31.5089","-22.7281","3.3742","1.4834","null","null","null","89.4320","2182","6.5850",529973,543208,571912,475253,500208,518626,620446,434158,607680,606192,"53.9150","null","null","null","null","null","null","null",88,"1","Sinker",3,3,3,3,3,3,3,3
"SL","2018-05-11","86.0","-0.9329","5.6653","Mookie Betts",605141,543208,"field_error","hit_into_play_no_out",,,,,"3","Mookie Betts reaches on a fielding error by shortstop Lourdes Gurriel Jr.  ","R","R","R","TOR","BOS","X",6,"ground_ball",3,2,2018,"0.0721","0.7758","0.6461","3.0497","null","null","null",1,10,"Top","108.80","149.17",,,571912,,"180512_015859","3.6076","-125.2011","-1.4653","-0.0684","28.4911","-23.9752","3.1644","1.3154","15","95.0","-11.4420","85.8140","2215","6.4350",529973,543208,571912,475253,500208,518626,666971,546990,607680,606192,"54.0652","0.234","0.179","0.90",1,0,0,2,70,"6","Slider",3,3,3,3,3,3,3,3
"SI","2018-05-11","91.1","-0.8270","5.5441","Mookie Betts",605141,543208,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",2,2,2018,"-1.0791","0.9645","1.3886","1.9923","null","null","null",1,10,"Top","null","null",,,571912,,"180512_015840","8.0688","-132.4471","-5.1743","-14.8146","30.2845","-19.5861","3.1644","1.3574","null","null","null","92.1330","2166","7.1170",529973,543208,571912,475253,500208,518626,666971,546990,607680,606192,"53.3826","null","null","null","null","null","null","null",70,"5","Sinker",3,3,3,3,3,3,3,3
"SI","2018-05-11","91.7","-0.8401","5.5531","Mookie Betts",605141,543208,"null","ball",,,,,"14","null","R","R","R","TOR","BOS","B","null","null",1,2,2018,"-0.8856","1.1539","2.2047","2.2276","null","null","null",1,10,"Top","null","null",,,571912,,"180512_015821","9.7832","-133.1882","-5.1078","-12.9771","30.4317","-17.2010","3.1715","1.3644","null","null","null","92.5520","2266","7.0440",529973,543208,571912,475253,500208,518626,666971,546990,607680,606192,"53.4552","null","null","null","null","null","null","null",70,"4","Sinker",3,3,3,3,3,3,3,3
"SL","2018-05-11","86.4","-0.9206","5.7307","Mookie Betts",605141,543208,"null","called_strike",,,,,"12","null","R","R","R","TOR","BOS","S","null","null",1,1,2018,"-0.0452","0.9309","1.1007","2.6745","null","null","null",1,10,"Top","null","null",,,571912,,"180512_015805","4.9397","-125.6945","-2.9362","-1.5764","27.8704","-21.8432","3.0843","1.3862","null","null","null","86.6130","2325","6.6520",529973,543208,571912,475253,500208,518626,666971,546990,607680,606192,"53.8473","null","null","null","null","null","null","null",70,"3","Slider",3,3,3,3,3,3,3,3
